Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"CABRALS BEEF AND PROVISIONS INC",-71.271049,41.677723,"11 Thompson Ave","","Bristol","RI","02809","2408","BRISTOL" 
"CUMBERLAND FARMS  1227",-71.363419,41.797951,"2812 Pawtucket Ave","","Riverside","RI","02915","4912","PROVIDENCE" 
"CUMBERLAND FARMS  1210",-71.406273,41.79137,"1297 Broad St","","Providence","RI","02905","2935","PROVIDENCE" 
"CUMBERLAND FARMS  1279",-71.441345,41.781185,"659 Reservoir Ave","","Cranston","RI","02910","3219","PROVIDENCE" 
"Antonelli Poultry Inc",-71.426842,41.82399,"62 Depasquale Ave","","Providence","RI","02903","","PROVIDENCE" 
"STOP & SHOP 718",-71.480858,41.428387,"91 Point Judith Rd","Ste 1","Narragansett","RI","02882","3445","WASHINGTON" 
"EAST SIDE PRESCRIPTION CENTER INC",-71.397629,41.843868,"632 Hope St","","Providence","RI","02906","2658","PROVIDENCE" 
"STOP & SHOP 703",-71.498077,41.820457,"11 Commerce Way","Ste 1","Johnston","RI","02919","4613","PROVIDENCE" 
"SUNSHINE MARKET",-71.392784,41.891609,"181 Washington St","","Central Falls","RI","02863","2026","PROVIDENCE" 
"MCQUADE'S MKT",-71.37529,41.495087,"6 Clarke St","","Jamestown","RI","02835","","NEWPORT" 
"CUMBERLAND FARMS  1259",-71.820282,41.370743,"129 Granite St","","Westerly","RI","02891","","WASHINGTON" 
"MEKONG MARKET",-71.421036,41.81451,"314 Broad St","","Providence","RI","02907","2238","PROVIDENCE" 
"MICHAELS MEATS",-71.441727,41.952332,"2130 Mendon Rd","Ste 4","Cumberland","RI","02864","3837","PROVIDENCE" 
"LONG WHARF SEAFOOD INC",-71.317047,41.499771,"17 Connell Hwy","","Newport","RI","02840","1516","NEWPORT" 
"CUMBERLAND FARMS  1275",-71.459373,41.977375,"3400 Mendon Rd","","Cumberland","RI","02864","2155","PROVIDENCE" 
"CUMBERLAND FARMS  1134",-71.435036,41.47543,"909 Boston Neck Rd","","Narragansett","RI","02882","1758","WASHINGTON" 
"CUMBERLAND FARMS  1130",-71.82753,41.383167,"69 Friendship St","","Westerly","RI","02891","1544","WASHINGTON" 
"CUMBERLAND FARMS  1276",-71.528633,41.700478,"244 Washington St","","West Warwick","RI","02893","5903","KENT" 
"CUMBERLAND FARMS 1104",-71.506378,41.684978,"278 Cowesett Ave","","West Warwick","RI","02893","2205","KENT" 
"SANDY LANE MEAT MARKET",-71.398125,41.712788,"459 Sandy Ln","","Warwick","RI","02889","4336","KENT" 
"WESTERLY PACKING COMPANY INC",-71.836777,41.400845,"15 Springbrook Rd","","Westerly","RI","02891","1002","WASHINGTON" 
"CUMBERLAND FARMS  1280",-71.395958,41.846939,"751 Hope St","","Providence","RI","02906","3637","PROVIDENCE" 
"MCQUADES MARKETPLACE",-71.831047,41.374775,"106 Main St","","Westerly","RI","02891","2114","WASHINGTON" 
"DAVE'S MARKETPLACE",-71.419464,41.7047,"2687 W Shore Rd","","Warwick","RI","02889","8655","KENT" 
"Liguoris Market",-71.827835,41.386925,"46 Pierce St","","Westerly","RI","02891","1656","WASHINGTON" 
"CUMBERLAND FARMS  1219",-71.59465,41.673916,"1600 Nooseneck Hill Rd","","Coventry","RI","02816","6705","KENT" 
"SHAW'S MEATS",-71.501419,42.011814,"801 Social St","","Woonsocket","RI","02895","2108","PROVIDENCE" 
"REALES GROCERY",-71.825127,41.383106,"122 High St","","Westerly","RI","02891","1823","WASHINGTON" 
"CUMBERLAND FARMS  1250",-71.557587,41.70834,"436 Knotty Oak Rd","","Coventry","RI","02816","8218","KENT" 
"SUMMIT GENERAL STORE",-71.699326,41.691441,"25 Old Summit Rd","","Greene","RI","02827","1716","KENT" 
"CUMBERLAND FARMS  1247",-71.56356,41.681942,"785 Tiogue Ave","","Coventry","RI","02816","5807","KENT" 
"CUMBERLAND FARMS  1236",-71.40802,41.741043,"1291 Warwick Ave","","Warwick","RI","02888","5030","KENT" 
"TOM'S FRUIT & DELI INC",-71.565514,41.681492,"821 Tiogue Ave","","Coventry","RI","02816","5807","KENT" 
"CUMBERLAND FARMS  1234",-71.459351,41.697151,"3377 Post Rd","","Warwick","RI","02886","7146","KENT" 
"CUMBERLAND FARMS  1205",-71.533485,41.722374,"704 Main St","","West Warwick","RI","02893","5610","KENT" 
"CUMBERLAND FARMS  1215",-71.485428,41.388142,"865 Point Judith Rd","","Narragansett","RI","02882","5109","WASHINGTON" 
"CUMBERLAND FARMS 1127",-71.501785,41.696434,"275 Legris Ave","","West Warwick","RI","02893","","KENT" 
"ALTERNATIVE FOOD COOP",-71.499817,41.438084,"357 Main St","","Wakefield","RI","02879","7403","WASHINGTON" 
"RITACCO MARKET",-71.815788,41.383629,"84 Oak St","","Westerly","RI","02891","1737","WASHINGTON" 
"EAST PROVIDENCE PORTUGUESE MARKET",-71.374969,41.815128,"220 Warren Ave","","East Providence","RI","02914","4816","PROVIDENCE" 
"SHAW'S SUPERMARKET 07443",-71.446938,41.854591,"15 Smithfield Rd","","North Providence","RI","02904","5312","PROVIDENCE" 
"SPRING ST MARKET",-71.716911,41.507587,"1 Spring St","","Hope Valley","RI","02832","1627","WASHINGTON" 
"WALGREENS  03204",-71.444397,41.832893,"295 Academy Ave","","Providence","RI","02908","4148","PROVIDENCE" 
"OLD ORCHARD FARM DF",-71.483246,41.974907,"505 Old River Rd","","Manville","RI","02838","1220","PROVIDENCE" 
"SAVE-A-LOT LTD 803",-71.404869,41.873463,"477 Mineral Spring Ave","","Pawtucket","RI","02860","3501","PROVIDENCE" 
"STOP & SHOP  725",-71.413139,41.846073,"333 W River St","","Providence","RI","02904","2610","PROVIDENCE" 
"Rite Aid 10252",-71.419487,41.80463,"711 BROAD STREET","","PROVIDENCE","RI","02907","","PROVIDENCE" 
"SHAW'S SUPERMARKET 07434",-71.343834,41.759041,"1050 Willett Ave","","East Providence","RI","02915","2062","PROVIDENCE" 
"LASALLE BAKERY",-71.444366,41.842346,"993 Smith St","","Providence","RI","02908","2737","PROVIDENCE" 
"TENARES SUPERMARKET, INC",-71.433128,41.809891,"484 Cranston St","","Providence","RI","02907","2745","PROVIDENCE" 
"DYER MART & DELI",-71.45797,41.799717,"500 Dyer Ave","","Cranston","RI","02920","7081","PROVIDENCE" 
"SHOP N GO",-71.491447,41.791504,"1569 Plainfield Pike","","Johnston","RI","02919","6218","PROVIDENCE" 
"Rite Aid 10256",-71.35746,41.810734,"655 Warren Ave","","E Providence","RI","02914","1404","PROVIDENCE" 
"WALGREENS  2850",-71.442543,41.781864,"1010 Park Ave","","Cranston","RI","02910","3244","PROVIDENCE" 
"RITE AID 10247",-71.401443,41.853024,"1200 N Main St","","Providence","RI","02904","1820","PROVIDENCE" 
"Rite Aid 10258",-71.354279,41.853298,"220 Newport Ave","","Rumford","RI","02916","2117","PROVIDENCE" 
"Rite Aid 10248",-71.45182,41.86364,"1665 Mineral Spring Ave","","North Providence","RI","02904","4003","PROVIDENCE" 
"Rite Aid 10222",-71.29982,41.516972,"7 E Main Rd","","Middletown","RI","02842","4911","NEWPORT" 
"Rite Aid 10253",-71.44429,41.830414,"200 Academy Ave","","Providence","RI","02908","4453","PROVIDENCE" 
"RITE AID 10229",-71.390404,41.858582,"727 EAST AVE","","PAWTUCKET","RI","02860","","PROVIDENCE" 
"STOP & SHOP  701",-71.308434,41.481522,"250 Bellevue Ave","","Newport","RI","02840","3545","NEWPORT" 
"Rite Aid 10242",-71.403702,41.720322,"2055 Warwick Ave","","Warwick","RI","02889","3144","KENT" 
"DAVES MARKETPLACE OF AIRPORT ROAD",-71.407654,41.733387,"18 Airport Rd","","Warwick","RI","02889","1036","KENT" 
"BRISTOL FOOD MART INC",-71.270195,41.668579,"259 Wood St","","Bristol","RI","02809","3231","BRISTOL" 
"SILVER MART, INC",-71.374451,41.882233,"170 Cottage St","","Pawtucket","RI","02860","3090","PROVIDENCE" 
"Rite Aid 10244",-71.523285,41.706367,"1155 Main St","","West Warwick","RI","02893","4830","KENT" 
"Rite Aid 10241",-71.416306,41.705429,"2595 W Shore Rd","","Warwick","RI","02889","8106","KENT" 
"ASIAN MARKET & VIDEO",-71.505684,42.007008,"475 Clinton St","","Woonsocket","RI","02895","3214","PROVIDENCE" 
"ASIANA FOOD MARKET",-71.380394,41.817005,"92 Warren Ave","","E Providence","RI","02914","5137","PROVIDENCE" 
"Rite Aid 10261",-71.457726,41.798309,"548 Dyer Ave","","Cranston","RI","02920","5227","PROVIDENCE" 
"RITE AID 10227",-71.418251,41.870991,"342 Power Rd","","Pawtucket","RI","02860","3329","PROVIDENCE" 
"Rite Aid 10235",-71.19519,41.655594,"677 Main Rd","","Tiverton","RI","02878","1352","NEWPORT" 
"SHOP N GO",-71.385887,41.72599,"636 W Shore Rd","","Warwick","RI","02889","1353","KENT" 
"WALGREENS  3898",-71.503227,42.008286,"45 Cumberland St","","Woonsocket","RI","02895","3301","PROVIDENCE" 
"WALGREENS  3491",-71.40049,41.778011,"1763 Broad St","","Cranston","RI","02905","3532","PROVIDENCE" 
"WALGREENS  03719",-71.488411,41.859684,"25 Putnam Pike","","Johnston","RI","02919","2029","PROVIDENCE" 
"SUNNY MARKET PLACE",-71.429184,41.790134,"243 Reservoir Ave","","Providence","RI","02907","3402","PROVIDENCE" 
"SHAW'S SUPERMARKET 07438",-71.482445,41.442307,"160A Old Tower Hill Rd","","Wakefield","RI","02879","","WASHINGTON" 
"XTRA MART - CLYDE  1830",-71.525177,41.719456,"888 Main St","","West Warwick","RI","02893","4337","KENT" 
"WALGREENS  03703",-71.427986,41.84581,"354 Admiral St","","Providence","RI","02908","2537","PROVIDENCE" 
"A & B  CONVENIENCE & DELI",-71.44989,41.832737,"1245 Chalkstone Ave","","Providence","RI","02908","3903","PROVIDENCE" 
"WALGREENS 04145",-71.426125,41.797783,"533 Elmwood Ave","","Providence","RI","02907","1758","PROVIDENCE" 
"WALGREENS  3345",-71.399117,41.712387,"2399 Warwick Ave","","Warwick","RI","02889","4262","KENT" 
"CONIMICUT VARIETY",-71.384285,41.72496,"695 W Shore Rd","","Warwick","RI","02889","2648","KENT" 
"SAVE-A-LOT 823",-71.468994,41.820183,"405 Killingly St","","Providence","RI","02909","5900","PROVIDENCE" 
"STOP & SHOP 729",-71.687836,41.512234,"3 Stilson Rd","","Richmond","RI","02898","1075","WASHINGTON" 
"XELAPAN BAKERY",-71.402206,41.889278,"904 Lonsdale Ave","","Central Falls","RI","02863","1617","PROVIDENCE" 
"NORTH MAIN SHELL",-71.40892,41.839314,"691 N Main St","","Providence","RI","02904","5701","PROVIDENCE" 
"Al-Mall Daily Mart",-71.399284,41.776176,"1814 Broad St","","Cranston","RI","02905","3502","PROVIDENCE" 
"MI PUEBLO MARKET INC",-71.396133,41.885983,"635 Dexter St","","Central Falls","RI","02863","2640","PROVIDENCE" 
"NAYCO FAMILY STORE",-71.409111,41.90419,"194 Front St","","Lincoln","RI","02865","2000","PROVIDENCE" 
"BESTWAY CONVENIENCE STORE",-71.468086,41.547829,"1085 Tower Hill Rd","","North Kingstown","RI","02852","6619","WASHINGTON" 
"DAVES MARKEPLACE OF WICKFORD",-71.461403,41.571053,"125 Tower Hill Rd","","North Kingstown","RI","02852","4809","WASHINGTON" 
"WALGREENS 3899",-71.482147,41.796291,"1387 Plainfield St","","Johnston","RI","02919","6821","PROVIDENCE" 
"WALGREENS  3468",-71.386566,41.880886,"100 Broad St","","Pawtucket","RI","02860","2024","PROVIDENCE" 
"BRIGIDO'S IGA MARKETPLACE",-71.564972,41.997009,"900 VICTORY HWY","","SLATERSVILLE","RI","02876","","PROVIDENCE" 
"Rite Aid 10230",-71.388168,41.895145,"1114 Broad St","","Central Falls","RI","02863","1509","PROVIDENCE" 
"WALGREENS  03737",-71.426018,41.868282,"1074 Mineral Spring Ave","","North Providence","RI","02904","4104","PROVIDENCE" 
"WALGREENS  3704",-71.459534,41.697784,"3336 Post Rd","","Warwick","RI","02886","7132","KENT" 
"SHAW'S SUPERMARKET 07435",-71.304222,41.737392,"186A County Rd","","Barrington","RI","02806","4519","BRISTOL" 
"JAMAL & JAMEL VARIETY STORE",-71.438484,41.804329,"750 CRANSTON ST","","PROVIDENCE","RI","02907","","PROVIDENCE" 
"COUNTRY FARMS",-71.671486,41.915176,"1200 PUTNAM PIKE, PO BOX F","","CHEPACHET","RI","02814","","PROVIDENCE" 
"STOP & SHOP 0731",-71.31781,41.510593,"199 Connell Hwy","Unit 1","Newport","RI","02840","1091","NEWPORT" 
"Rite Aid 10228",-71.39592,41.874771,"150 Mineral Spring Ave","","Pawtucket","RI","02860","2810","PROVIDENCE" 
"Pick N Pay Food Mart/Smoke Shop Inc",-71.275337,41.667461,"300 Hope St","","Bristol","RI","02809","2029","BRISTOL" 
"DAVE'S MARKETPLACE #6",-71.40345,41.944687,"2077 Diamond Hill Rd","","Cumberland","RI","02864","5123","PROVIDENCE" 
"SUPER MART CONVENIENCE STORE",-71.281395,41.723759,"747 Main St","","Warren","RI","02885","4319","BRISTOL" 
"SAVE-A-LOT 814",-71.363525,41.797508,"2830 PAWTUCKET AVE.","","E PROVIDENCE","RI","02914","","PROVIDENCE" 
"BROADWAY MARKET",-71.376312,41.884445,"399 Broadway","","Pawtucket","RI","02860","1306","PROVIDENCE" 
"PRICERITE 372",-71.423386,41.771576,"1415 Elmwood Ave","","Cranston","RI","02910","3849","PROVIDENCE" 
"WOONSOCKET CONVENIENCE STORE",-71.52932,41.990955,"575 S Main St","","Woonsocket","RI","02895","5746","PROVIDENCE" 
"MCCOY MARKET",-71.372139,41.873631,"171 S Bend St","","Pawtucket","RI","02860","4534","PROVIDENCE" 
"CVS PHARMACY  326",-71.515694,41.983959,"1450 Park Ave","","Woonsocket","RI","02895","6557","PROVIDENCE" 
"CVS PHARMACY  1294",-71.388382,41.830032,"481 Angell St","","Providence","RI","02906","4407","PROVIDENCE" 
"CVS PHARMACY  351",-71.467743,41.860512,"1919 Mineral Spring Ave","","North Providence","RI","02904","3772","PROVIDENCE" 
"CVS PHARMACY  729",-71.395081,41.848747,"799 Hope St","","Providence","RI","02906","3635","PROVIDENCE" 
"CVS PHARMACY  212",-71.442131,41.780636,"681 Reservoir Ave","","Cranston","RI","02910","3220","PROVIDENCE" 
"CVS PHARMACY  1042",-71.354179,41.879074,"835 Newport Ave","","Pawtucket","RI","02861","2641","PROVIDENCE" 
"CVS PHARMACY  670",-71.415428,41.879318,"601 Smithfield Ave","","Pawtucket","RI","02860","1682","PROVIDENCE" 
"CVS PHARMACY  13",-71.412216,41.824131,"70 Kennedy Plz","","Providence","RI","02903","2016","PROVIDENCE" 
"JERUSALEM MEAT MARKET",-71.436722,41.77586,"88 1/2 Rolfe Sq","","Cranston","RI","02910","3413","PROVIDENCE" 
"AZOREAN BUTCHER SHOP",-71.272346,41.674301,"529 Wood St","","Bristol","RI","02809","2363","BRISTOL" 
"Stop & Shop 712",-71.480446,41.935402,"622 George Washington Hwy","Ste 302","Lincoln","RI","02865","4211","PROVIDENCE" 
"ORIENTAL PLAZA INC.,",-71.423965,41.834614,"373 Smith St","","Providence","RI","02908","3759","PROVIDENCE" 
"CVS PHARMACY  994",-71.450317,41.812504,"131 Webster Ave","","Providence","RI","02909","2931","PROVIDENCE" 
"CVS PHARMACY  590",-71.496048,42.005421,"166 Cass Ave","","Woonsocket","RI","02895","4712","PROVIDENCE" 
"CVS PHARMACY  856",-71.429771,41.846153,"400 Admiral St","","Providence","RI","02908","2416","PROVIDENCE" 
"CVS PHARMACY  2384",-71.491379,41.723858,"834 Providence St","","West Warwick","RI","02893","1135","KENT" 
"CVS Pharmacy 1075",-71.704399,41.955685,"26 High St","","Pascoag","RI","02859","2619","PROVIDENCE" 
"CVS PHARMACY  2234",-71.387299,41.867233,"425 East Ave","","Pawtucket","RI","02860","5217","PROVIDENCE" 
"Rite Aid 10249",-71.42057,41.850491,"456 Branch Ave","","Providence","RI","02904","2205","PROVIDENCE" 
"CVS PHARMACY  728",-71.393089,41.907017,"307 Broad St","","Cumberland","RI","02864","7802","PROVIDENCE" 
"CVS PHARMACY  210",-71.303719,41.736725,"180 County Rd","","Barrington","RI","02806","4532","BRISTOL" 
"CVS PHARMACY  265",-71.268684,41.718075,"615 Metacom Ave # 136","","Warren","RI","02885","2813","BRISTOL" 
"CVS PHARMACY  311",-71.452484,41.656929,"527 Main St","","East Greenwich","RI","02818","3645","KENT" 
"CVS PHARMACY  330",-71.532654,41.870296,"445 PUTNAM PIKE,APPLE VALLEY","","GREENVILLE","RI","02828","","PROVIDENCE" 
"CVS PHARMACY  469",-71.450844,41.752586,"1188 Pontiac Ave","","Cranston","RI","02920","7921","PROVIDENCE" 
"CVS PHARMACY  595",-71.458336,41.620998,"6495 Post Rd","","North Kingstown","RI","02852","1829","WASHINGTON" 
"CVS PHARMACY  621",-71.561378,41.682625,"763 Tiogue Ave","","Coventry","RI","02816","5805","KENT" 
"CVS PHARMACY  645",-71.260406,41.680187,"400 Metacom Ave","","Bristol","RI","02809","5188","BRISTOL" 
"CVS PHARMACY  689",-71.450851,41.708466,"2790 Post Rd","","Warwick","RI","02886","3113","KENT" 
"ELMWOOD FOOD MARKET",-71.425835,41.802891,"342 Elmwood Ave","","Providence","RI","02907","1534","PROVIDENCE" 
"SAVERS MART II 2",-71.421165,41.788807,"871 Elmwood Ave","","Providence","RI","02907","3654","PROVIDENCE" 
"CVS PHARMACY  971",-71.81971,41.368984,"150 Granite St","","Westerly","RI","02891","2439","WASHINGTON" 
"CVS PHARMACY  2065",-71.489365,41.441448,"11 Main St","","Wakefield","RI","02879","3562","WASHINGTON" 
"CVS PHARMACY  733",-71.398964,41.712353,"2400 Warwick Ave","","Warwick","RI","02889","4263","KENT" 
"CVS PHARMACY  247",-71.353615,41.771461,"444 Willett Ave","","Riverside","RI","02915","2515","PROVIDENCE" 
"CVS PHARMACY  2323",-71.524689,41.683395,"1734 Main St","","West Warwick","RI","02893","5408","KENT" 
"CVS PHARMACY  494",-71.499825,41.824062,"1400 Hartford Ave","","Johnston","RI","02919","3204","PROVIDENCE" 
"CVS PHARMACY  1086",-71.19088,41.660389,"496 Main Rd","","Tiverton","RI","02878","1381","NEWPORT" 
"CVS PHARMACY  2021",-71.472412,41.781307,"205 Atwood Ave","","Cranston","RI","02920","4047","PROVIDENCE" 
"CVS PHARMACY  642",-71.378746,41.68433,"767 Warwick Neck Ave","","Warwick","RI","02889","6516","KENT" 
"Thurbers Avenue Services Inc",-71.405739,41.799332,"1025 Eddy St","","Providence","RI","02905","1525","PROVIDENCE" 
"7-ELEVEN 32614A",-71.519005,41.91576,"970 Douglas Pike","Unit 1","Smithfield","RI","02917","1840","PROVIDENCE" 
"SHOP 'N' GO",-71.482117,41.837883,"237 Greenville Ave","","Johnston","RI","02919","4153","PROVIDENCE" 
"SUPER STOP & SHOP 714",-71.443581,41.795654,"204 Garfield Ave","","Cranston","RI","02920","7803","PROVIDENCE" 
"Bradford Pizza & Mart",-71.748062,41.401543,"60 Main St","","Bradford","RI","02808","","WASHINGTON" 
"PRICERITE 359",-71.470062,42.014969,"2000 Diamond Hill Rd","","Woonsocket","RI","02895","1554","PROVIDENCE" 
"L & B VARIETY",-71.527527,42.001877,"367 Fairmount St","","Woonsocket","RI","02895","4104","PROVIDENCE" 
"BD MART",-71.456558,41.790443,"1356 Cranston St","","Cranston","RI","02920","6726","PROVIDENCE" 
"KMART  9447",-71.441856,41.80241,"7 Garfield Ave","","Cranston","RI","02920","7805","PROVIDENCE" 
"IGGY'S FOOD MART INC.",-71.274605,41.737083,"292 Market St","","Warren","RI","02885","2609","BRISTOL" 
"STOP MARKET AND ASSOCIATES",-71.4291,41.812801,"308 Cranston St","","Providence","RI","02907","2408","PROVIDENCE" 
"7-ELEVEN 33080A",-71.437561,41.783894,"535 Reservoir Ave","","Cranston","RI","02910","1727","PROVIDENCE" 
"KATTANS MARKET",-71.465424,41.737076,"120L East St","","Cranston","RI","02920","","PROVIDENCE" 
"WALMART 2747",-71.483582,41.720211,"650 BALD HILL RD","","WARWICK","RI","02886","","KENT" 
"LA PLACITA",-71.434074,41.821526,"165 Almy St","","Providence","RI","02909","1531","PROVIDENCE" 
"WHOLE FOODS MARKET 10111",-71.409409,41.837212,"601 N Main St","","Providence","RI","02904","5755","PROVIDENCE" 
"ROCH'S FRESH FOOD NARRAGANSETT",-71.437843,41.490517,"1183 Boston Neck Rd","","Narragansett","RI","02882","1705","WASHINGTON" 
"Capital Farms Store",-71.396194,41.885914,"622 Dexter St","","Central Falls","RI","02863","2641","PROVIDENCE" 
"ATWELLS SHELL",-71.439445,41.825001,"286 Valley St","","Providence","RI","02908","5606","PROVIDENCE" 
"LA ESQUINA MARKET",-71.447525,41.806942,"274 Webster Ave","","Providence","RI","02909","3830","PROVIDENCE" 
"EAST GREENWICH FARMS",-71.45018,41.658867,"360 Main St","","East Greenwich","RI","02818","3717","KENT" 
"BUS STOP MARKET",-71.440224,41.849686,"712 Admiral St","","Providence","RI","02908","1336","PROVIDENCE" 
"CVS PHARMACY  2347",-71.358322,41.811012,"640 Warren Ave","","East Providence","RI","02914","1405","PROVIDENCE" 
"CVS PHARMACY  269",-71.356812,41.821712,"583 Taunton Ave","","East Providence","RI","02914","1613","PROVIDENCE" 
"CVS PHARMACY  2417",-71.468094,41.8339,"935 Manton Ave","","Providence","RI","02909","5628","PROVIDENCE" 
"CVS PHARMACY  397",-71.522537,41.708199,"1125 Main St","","West Warwick","RI","02893","3727","KENT" 
"CVS PHARMACY  2358",-71.250198,41.601109,"10 Turnpike Ave","","Portsmouth","RI","02871","1416","NEWPORT" 
"CVS PHARMACY  868",-71.523529,41.485188,"99 Fortin Rd Ste 27","","Kingston","RI","02881","1426","WASHINGTON" 
"CVS PHARMACY  493",-71.297371,41.517658,"99 E Main Rd","","Middletown","RI","02842","4983","NEWPORT" 
"CVS PHARMACY  355",-71.308495,41.482716,"181 Bellevue Ave","","Newport","RI","02840","3989","NEWPORT" 
"HI-LO SUPERMARKET",-71.279289,41.693314,"1150 Hope St","","Bristol","RI","02809","1138","BRISTOL" 
"HI-LO SUPERMARKET",-71.43689,41.772083,"550 Pontiac Ave","","Cranston","RI","02910","4710","PROVIDENCE" 
"El Primo Fruit Market",-71.447777,41.82085,"212 Manton Ave","","Providence","RI","02909","3310","PROVIDENCE" 
"GANO MART",-71.390007,41.823769,"149 Gano St","","Providence","RI","02906","3822","PROVIDENCE" 
"GALLUP MARKET",-71.413834,41.799706,"160 Gallup St","","Providence","RI","02905","1805","PROVIDENCE" 
"Shop Smart",-71.402451,41.718849,"2109 Warwick Ave","","Warwick","RI","02889","3104","KENT" 
"CRANSTON FOOD CENTER, INC.",-71.434502,41.808296,"560 Cranston St","","Providence","RI","02907","2809","PROVIDENCE" 
"LA FRONTERA",-71.401573,41.785931,"1522 Broad St","","Cranston","RI","02905","4141","PROVIDENCE" 
"CVS PHARMACY  4796",-71.414665,41.798309,"960 Broad St","","Providence","RI","02905","1822","PROVIDENCE" 
"HARTMANS /BACK TO BASICS NATURALS",-71.451851,41.657288,"500 MAIN STREET","","EAST GREENWICH","RI","02818","","KENT" 
"PRICERITE 312",-71.488853,41.713074,"945 Bald Hill Rd","","Warwick","RI","02886","0504","KENT" 
"WEBSTER MEAT MARKET, INC.",-71.448074,41.807804,"249 Webster Ave","","Providence","RI","02909","3821","PROVIDENCE" 
"A Market - Newport",-71.308495,41.482716,"181 Bellevue Ave","","Newport","RI","02840","3989","NEWPORT" 
"ASIAN STAR MARKET, INC.",-71.423683,41.793636,"678 Elmwood Ave","","Providence","RI","02907","3353","PROVIDENCE" 
"PROSPECT MINI MARKET INC",-71.367882,41.86039,"620 Prospect St","","Pawtucket","RI","02860","6224","PROVIDENCE" 
"7-ELEVEN 33397-A",-71.412247,41.824154,"10 Dorrance St","","Providence","RI","02903","2018","PROVIDENCE" 
"SAMS FOOD STORES 3010",-71.485489,41.842461,"94 George Waterman Rd","","Johnston","RI","02919","2630","PROVIDENCE" 
"DOCKSIDE FISH",-71.399643,41.715595,"2275 Warwick Ave","","Warwick","RI","02889","4272","KENT" 
"COLBEA ENTERPRISES LLC",-71.424393,41.85215,"598 Branch Ave","","Providence","RI","02904","2204","PROVIDENCE" 
"COLBEA ENTERPRISES LLC",-71.402977,41.849964,"1075 N Main St","","Providence","RI","02904","5718","PROVIDENCE" 
"COLBEA ENTERPRISES LLC",-71.422752,41.749264,"2128 Elmwood Ave","","Warwick","RI","02888","2406","KENT" 
"COLBEA ENTERPRISES LLC 0000000000",-71.482048,42.015762,"1325 Diamond Hill Rd","","Woonsocket","RI","02895","1506","PROVIDENCE" 
"CVS PHARMACY #37 0037",-71.440605,41.949291,"1998 Mendon Rd","","Cumberland","RI","02864","3805","PROVIDENCE" 
"CVS PHARMACY  2048",-71.669144,41.912945,"1151 Putnam Pike","","Chepachet","RI","02814","1960","PROVIDENCE" 
"JOANNA MARKET INC",-71.438232,41.811844,"172 Chapin Ave","","Providence","RI","02909","2121","PROVIDENCE" 
"GUATEMALA BAKERY",-71.444923,41.807606,"241 Union Ave","","Providence","RI","02909","3046","PROVIDENCE" 
"7-ELEVEN 33338-A",-71.435394,41.824409,"548 Atwells Ave","","Providence","RI","02909","2414","PROVIDENCE" 
"COLBEA ENTERPRISES LLC",-71.400169,41.818806,"457 Benefit St","","Providence","RI","02903","4302","PROVIDENCE" 
"COLBEA ENTERPRISES LLC 0000000000",-71.605286,41.653355,"95 Nooseneck Hill Rd","","W Greenwich","RI","02817","1525","KENT" 
"COLBEA ENTERPRISES LLC 0000000000",-71.471214,41.824146,"525 Killingly St","","Johnston","RI","02919","5212","PROVIDENCE" 
"WALMART SUPERCENTER 1964",-71.761375,41.351711,"258 Post Rd","","Westerly","RI","02891","2630","WASHINGTON" 
"IOVINOS MARKET",-71.425446,41.821381,"73 Kenyon St","","Providence","RI","02903","1436","PROVIDENCE" 
"NATICK MART",-71.491302,41.719971,"703 Providence St","","West Warwick","RI","02893","1555","KENT" 
"BELMONT MARKET",-71.488609,41.441715,"608 KINGTOWN RD","","WAKEFIELD","RI","02879","","WASHINGTON" 
"Rite Aid 10237",-71.437935,41.491226,"1193 Boston Neck Rd","","Narragansett","RI","02882","1705","WASHINGTON" 
"Stop & Shop 0726",-71.398483,41.710861,"2470 Warwick Ave","","Warwick","RI","02889","4263","KENT" 
"DAVES MARKETPLACE E GREEWICH SQCO",-71.49897,41.662777,"1000 Division Rd","","E Greenwich","RI","02818","2078","KENT" 
"PORTUGUESE AMERICAN MARKET",-71.396584,41.791092,"896 Allens Ave","","Providence","RI","02905","4415","PROVIDENCE" 
"LI'L GENERAL  9",-71.551193,41.999702,"659 Great Rd","","N Smithfield","RI","02896","6860","PROVIDENCE" 
"CUMBERLAND FARMS  1238",-71.472389,41.827591,"609 Killingly St","","Johnston","RI","02919","4008","PROVIDENCE" 
"PC MART & GAS",-71.427536,41.841644,"408 Douglas Ave","","Providence","RI","02908","2519","PROVIDENCE" 
"A & J SEABRA SUPERMARKET",-71.440781,41.949562,"2012 MENDON RD","","CUMBERLAND","RI","02864","","PROVIDENCE" 
"AMA'S VARIETY & MINI MART",-71.399284,41.86536,"957 Main St","","Pawtucket","RI","02860","4820","PROVIDENCE" 
"7-ELEVEN #33407-A",-71.41993,41.850494,"549 Charles St","","Providence","RI","02904","2227","PROVIDENCE" 
"ARMANDO & SONS MEAT MARKET INC",-71.39032,41.87756,"265 Pine St","","Pawtucket","RI","02860","2933","PROVIDENCE" 
"V&J DELI & GROCERY",-71.409851,41.806667,"272 Public St","","Providence","RI","02905","2218","PROVIDENCE" 
